  #time                     mass                      x-momentum                y-momentum                z-momentum                E_total                   E_kinetic                 E_internal               
  1.127596684812791350E-02  1.000000000000000222E+00 -3.122412978813444428E-17 -5.897970540376335779E-17  0.000000000000000000E+00  9.942568941457414766E-01  1.961361343530129697E-01  7.981207597927286734E-01
  1.145155693500600654E-02  9.999999999999998890E-01  1.736239397017855792E-17  2.430128787408578630E-17  0.000000000000000000E+00  9.942568941457429199E-01  1.961580420024220672E-01  7.980988521433193261E-01
  1.162742473852431541E-02  1.000000000000000222E+00  1.079452189343852024E-17  1.426396884539213597E-17  0.000000000000000000E+00  9.942568941457426979E-01  1.961804072413593780E-01  7.980764869043825982E-01
  1.180343658002296590E-02  1.000000000000000000E+00  2.088559140944866228E-17  1.741614445749504809E-17  0.000000000000000000E+00  9.942568941457429199E-01  1.961286374670786203E-01  7.981282566786634947E-01
  1.197960496167503955E-02  9.999999999999997780E-01 -6.505411810022655301E-19 -6.505411810022532042E-19  0.000000000000000000E+00  9.942568941457428089E-01  1.961365469245075488E-01  7.981203472212345940E-01
  1.215593583339463941E-02  1.000000000000000444E+00  4.710627754515417140E-17  2.282014888147887208E-17  0.000000000000000000E+00  9.942568941457430309E-01  1.962282151629581861E-01  7.980286789827859550E-01
  1.233240301777654285E-02  1.000000000000000222E+00 -1.670265358173298176E-17 -2.364154748797523842E-17  0.000000000000000000E+00  9.942568941457430309E-01  1.961704299528688189E-01  7.980864641928749892E-01
  1.250895969091960283E-02  1.000000000000000444E+00  1.544252341537925523E-17 -5.394641562934758351E-17  0.000000000000000000E+00  9.942568941457423648E-01  1.961051266360852308E-01  7.981517675096586606E-01
  1.268557970771831862E-02  9.999999999999996669E-01  3.821707190302259988E-17  1.492393743364576855E-16  0.000000000000000000E+00  9.942568941457434750E-01  1.961467386981285421E-01  7.981101554476147664E-01
  1.286226228799633095E-02  1.000000000000000444E+00  9.127952418861106430E-18 -1.280388798891254129E-18  0.000000000000000000E+00  9.942568941457429199E-01  1.962126009892970480E-01  7.980442931564462050E-01
  1.303902329175846316E-02  1.000000000000000222E+00  8.685114983603369418E-18  3.297124188951986707E-17  0.000000000000000000E+00  9.942568941457434750E-01  1.961533470131572865E-01  7.981035471325864661E-01
  1.321588707976683458E-02  1.000000000000000222E+00  1.145190529921284186E-17  2.532968359445025425E-17  0.000000000000000000E+00  9.942568941457438081E-01  1.961260684007896382E-01  7.981308257449538646E-01
  1.339288339578697737E-02  1.000000000000000222E+00 -4.626546732026069335E-17 -7.402108594928145962E-17  0.000000000000000000E+00  9.942568941457441412E-01  1.961529885528707218E-01  7.981039055928741410E-01
  1.357004988462992036E-02  1.000000000000000666E+00 -2.599413089714419341E-17 -3.640261733679284531E-17  0.000000000000000000E+00  9.942568941457444742E-01  1.961311136832934454E-01  7.981257804624511953E-01
  1.374743216760315571E-02  1.000000000000000444E+00  2.582127000145531190E-17  1.541229387088402861E-17  0.000000000000000000E+00  9.942568941457445852E-01  1.961290467128095349E-01  7.981278474329341899E-01
